# Time Pop_0 Pop_1 Pop_2 Pop_3 Pop_4 Pop_5 Pop_6 Pop_7 Pop_8 Pop_9 Pop_10 Pop_11 Pop_12 Pop_13 Pop_14
171.0 0.194444 0.339099 0.053275 0.036341 0.021940 0.022413 0.049208 0.077931 0.044551 0.021900 0.099090 0.010953 0.006411 0.004100 0.018344
172.0 0.194781 0.332890 0.053608 0.036452 0.022470 0.022358 0.049210 0.079785 0.044579 0.022283 0.100720 0.011512 0.006214 0.004180 0.018958
173.0 0.195629 0.326208 0.053882 0.036562 0.022962 0.022245 0.049151 0.081714 0.044572 0.022579 0.102494 0.012130 0.006021 0.004250 0.019600
174.0 0.196962 0.319112 0.054101 0.036654 0.023403 0.022077 0.049026 0.083715 0.044531 0.022785 0.104419 0.012807 0.005834 0.004304 0.020271
175.0 0.198744 0.311668 0.054269 0.036711 0.023782 0.021856 0.048829 0.085782 0.044460 0.022899 0.106498 0.013543 0.005654 0.004341 0.020966
176.0 0.200936 0.303939 0.054386 0.036717 0.024096 0.021581 0.048559 0.087906 0.044368 0.022916 0.108734 0.014340 0.005482 0.004359 0.021680
177.0 0.203491 0.295993 0.054452 0.036659 0.024346 0.021255 0.048214 0.090081 0.044265 0.022828 0.111129 0.015201 0.005319 0.004362 0.022406
178.0 0.206364 0.287895 0.054465 0.036529 0.024534 0.020881 0.047789 0.092300 0.044156 0.022630 0.113683 0.016124 0.005165 0.004350 0.023136
179.0 0.209509 0.279711 0.054430 0.036321 0.024660 0.020465 0.047278 0.094556 0.044044 0.022320 0.116391 0.017107 0.005021 0.004322 0.023865
180.0 0.212877 0.271508 0.054352 0.036035 0.024719 0.020014 0.046677 0.096837 0.043930 0.021902 0.119244 0.018147 0.004887 0.004276 0.024594
181.0 0.216413 0.263353 0.054237 0.035677 0.024707 0.019536 0.045985 0.099129 0.043815 0.021379 0.122231 0.019240 0.004765 0.004208 0.025326
182.0 0.220060 0.255310 0.054091 0.035252 0.024622 0.019037 0.045205 0.101421 0.043705 0.020754 0.125333 0.020380 0.004654 0.004116 0.026058
183.0 0.223759 0.247441 0.053921 0.034770 0.024464 0.018524 0.044342 0.103706 0.043607 0.020031 0.128534 0.021563 0.004555 0.003999 0.026783
184.0 0.227449 0.239803 0.053731 0.034243 0.024239 0.017998 0.043403 0.105981 0.043531 0.019213 0.131813 0.022785 0.004467 0.003858 0.027487
185.0 0.231067 0.232451 0.053530 0.033681 0.023950 0.017463 0.042398 0.108235 0.043486 0.018303 0.135143 0.024043 0.004390 0.003698 0.028162
186.0 0.234553 0.225437 0.053332 0.033098 0.023606 0.016925 0.041336 0.110454 0.043474 0.017308 0.138496 0.025332 0.004323 0.003523 0.028804
187.0 0.237855 0.218810 0.053149 0.032507 0.023207 0.016391 0.040225 0.112623 0.043495 0.016241 0.141839 0.026645 0.004266 0.003334 0.029412
188.0 0.240921 0.212616 0.052998 0.031920 0.022758 0.015869 0.039072 0.114733 0.043547 0.015116 0.145137 0.027973 0.004220 0.003134 0.029984
189.0 0.243705 0.206895 0.052890 0.031353 0.022264 0.015367 0.037883 0.116776 0.043631 0.013951 0.148354 0.029306 0.004184 0.002923 0.030520
190.0 0.246159 0.201682 0.052829 0.030819 0.021737 0.014892 0.036667 0.118743 0.043753 0.012761 0.151450 0.030632 0.004156 0.002700 0.031019
191.0 0.248239 0.197006 0.052820 0.030330 0.021194 0.014450 0.035435 0.120631 0.043922 0.011558 0.154390 0.031944 0.004136 0.002470 0.031474
192.0 0.249908 0.192891 0.052866 0.029896 0.020650 0.014044 0.034196 0.122439 0.044147 0.010357 0.157137 0.033233 0.004122 0.002236 0.031876
193.0 0.251134 0.189354 0.052972 0.029526 0.020118 0.013682 0.032958 0.124161 0.044431 0.009175 0.159659 0.034490 0.004115 0.002005 0.032221
194.0 0.251889 0.186407 0.053149 0.029225 0.019606 0.013371 0.031730 0.125786 0.044772 0.008033 0.161921 0.035708 0.004113 0.001783 0.032508
195.0 0.252152 0.184055 0.053410 0.028999 0.019120 0.013118 0.030523 0.127295 0.045165 0.006954 0.163895 0.036879 0.004117 0.001573 0.032745
196.0 0.251907 0.182298 0.053766 0.028852 0.018667 0.012934 0.029343 0.128676 0.045605 0.005961 0.165554 0.037996 0.004126 0.001381 0.032934
197.0 0.251143 0.181126 0.054223 0.028788 0.018259 0.012824 0.028195 0.129923 0.046092 0.005076 0.166881 0.039047 0.004140 0.001211 0.033072
198.0 0.249850 0.180520 0.054783 0.028810 0.017911 0.012793 0.027087 0.131033 0.046629 0.004317 0.167865 0.040023 0.004159 0.001066 0.033154
199.0 0.248020 0.180460 0.055443 0.028921 0.017642 0.012842 0.026024 0.132002 0.047226 0.003700 0.168496 0.040913 0.004181 0.000953 0.033177
200.0 0.245648 0.180918 0.056201 0.029123 0.017468 0.012974 0.025010 0.132825 0.047888 0.003240 0.168773 0.041708 0.004205 0.000877 0.033143
